E	N	D	T	Resistivity	S
811309	2195330	54	27.53	1.6026	2869.847935
811309	2195330	56	27.52	1.6026	2870.481487
811309	2195330	58	27.51	1.6026	2871.115318
811309	2195330	60	27.5	1.6026	2871.74943
811309	2195330	62	27.49	1.6026	2872.383821
811309	2195330	64	27.48	1.8569	2430.260146
811309	2195330	66	27.47	1.8569	2430.797246
811309	2195330	68	27.46	1.8569	2431.334584
811309	2195330	70	27.45	1.8569	2431.872159
811309	2195330	72	27.44	2.2454	1960.111893
811309	2195330	74	27.43	2.2454	1960.545472
811309	2195330	76	27.42	2.2454	1960.979242
811309	2195330	78	27.41	2.2454	1961.413205
811309	2195330	80	27.4	2.2454	1961.847359
811309	2195330	82	27.39	2.5084	1730.209814
811309	2195330	84	27.38	2.5084	1730.592962
811309	2195330	86	27.37	2.5084	1730.976279
811309	2195330	88	27.36	2.5084	1731.359766
811309	2195330	90	27.35	2.5084	1731.743424
811307	2195329	2	27.79	2.0047	2212.542863
811307	2195329	4	27.78	2.0047	2213.028519
811307	2195329	6	27.77	2.0047	2213.514389
811307	2195329	8	27.76	2.0047	2214.000472
811307	2195329	10	27.75	1.6514	2760.270373
811307	2195329	12	27.74	1.6514	2760.876789
811307	2195329	14	27.73	1.6514	2761.483471
811307	2195329	16	27.72	1.6514	2762.090421
811307	2195329	18	27.71	1.3801	3387.688716
811307	2195329	20	27.7	1.3801	3388.433626
811307	2195329	22	27.69	1.3801	3389.178865
811307	2195329	24	27.68	1.3801	3389.924431
811307	2195329	26	27.67	1.3801	3390.670326
811307	2195329	28	27.66	1.3066	3609.026862
811307	2195329	30	27.65	1.3066	3609.821316
811307	2195329	32	27.64	1.3066	3610.616119
811307	2195329	34	27.63	1.3066	3611.411273
811307	2195329	36	27.62	1.344	3498.19997
811307	2195329	38	27.61	1.344	3498.970706
811307	2195329	40	27.6	1.344	3499.741781
811307	2195329	42	27.59	1.344	3500.513197
811307	2195329	44	27.58	1.344	3501.284953
811307	2195329	46	27.57	1.4402	3237.468563
811307	2195329	48	27.56	1.4402	3238.18264
811307	2195329	50	27.55	1.4402	3238.897033
811307	2195329	52	27.54	1.4402	3239.61174
811307	2195329	54	27.53	1.6026	2869.847935
811307	2195329	56	27.52	1.6026	2870.481487
811307	2195329	58	27.51	1.6026	2871.115318
811307	2195329	60	27.5	1.6026	2871.74943
811307	2195329	62	27.49	1.6026	2872.383821
811307	2195329	64	27.48	1.8569	2430.260146
811307	2195329	66	27.47	1.8569	2430.797246
811307	2195329	68	27.46	1.8569	2431.334584
811307	2195329	70	27.45	1.8569	2431.872159
811307	2195329	72	27.44	2.2454	1960.111893
811307	2195329	74	27.43	2.2454	1960.545472
811307	2195329	76	27.42	2.2454	1960.979242
811307	2195329	78	27.41	2.2454	1961.413205
811307	2195329	80	27.4	2.2454	1961.847359
811307	2195329	82	27.39	2.5084	1730.209814
811307	2195329	84	27.38	2.5084	1730.592962
811307	2195329	86	27.37	2.5084	1730.976279
811307	2195329	88	27.36	2.5084	1731.359766
811307	2195329	90	27.35	2.5084	1731.743424
811306	2195328	2	27.79	2.0047	2212.542863
811306	2195328	4	27.78	2.0047	2213.028519
811306	2195328	6	27.77	2.0047	2213.514389
811306	2195328	8	27.76	2.0047	2214.000472
811306	2195328	10	27.75	1.6514	2760.270373
811306	2195328	12	27.74	1.6514	2760.876789
811306	2195328	14	27.73	1.6514	2761.483471
811306	2195328	16	27.72	1.6514	2762.090421
811306	2195328	18	27.71	1.3801	3387.688716
811306	2195328	20	27.7	1.3801	3388.433626
811306	2195328	22	27.69	1.3801	3389.178865
811306	2195328	24	27.68	1.3801	3389.924431
811306	2195328	26	27.67	1.3801	3390.670326
811306	2195328	28	27.66	1.3066	3609.026862
811306	2195328	30	27.65	1.3066	3609.821316
811306	2195328	32	27.64	1.3066	3610.616119
811306	2195328	34	27.63	1.3066	3611.411273
811306	2195328	36	27.62	1.344	3498.19997
811306	2195328	38	27.61	1.344	3498.970706
811306	2195328	40	27.6	1.344	3499.741781
811306	2195328	42	27.59	1.344	3500.513197
811306	2195328	44	27.58	1.344	3501.284953
811306	2195328	46	27.57	1.4402	3237.468563
811306	2195328	48	27.56	1.4402	3238.18264
811306	2195328	50	27.55	1.4402	3238.897033
811306	2195328	52	27.54	1.4402	3239.61174
811306	2195328	54	27.53	1.6026	2869.847935
811306	2195328	56	27.52	1.6026	2870.481487
811306	2195328	58	27.51	1.6026	2871.115318
811306	2195328	60	27.5	1.6026	2871.74943
811306	2195328	62	27.49	1.6026	2872.383821
811306	2195328	64	27.48	1.8569	2430.260146
811306	2195328	66	27.47	1.8569	2430.797246
811306	2195328	68	27.46	1.8569	2431.334584
811306	2195328	70	27.45	1.8569	2431.872159
811306	2195328	72	27.44	2.2454	1960.111893
811306	2195328	74	27.43	2.2454	1960.545472
811306	2195328	76	27.42	2.2454	1960.979242
811306	2195328	78	27.41	2.2454	1961.413205
811306	2195328	80	27.4	2.2454	1961.847359
811306	2195328	82	27.39	2.5084	1730.209814
811306	2195328	84	27.38	2.5084	1730.592962
811306	2195328	86	27.37	2.5084	1730.976279
811306	2195328	88	27.36	2.5084	1731.359766
811306	2195328	90	27.35	2.5084	1731.743424
811304	2195326	2	27.79	2.0047	2212.542863
811304	2195326	4	27.78	2.0047	2213.028519
811304	2195326	6	27.77	2.0047	2213.514389
811304	2195326	8	27.76	2.0047	2214.000472
811304	2195326	10	27.75	1.6514	2760.270373
811304	2195326	12	27.74	1.6514	2760.876789
811304	2195326	14	27.73	1.6514	2761.483471
811304	2195326	16	27.72	1.6514	2762.090421
811304	2195326	18	27.71	1.3801	3387.688716
811304	2195326	20	27.7	1.3801	3388.433626
811304	2195326	22	27.69	1.3801	3389.178865
811304	2195326	24	27.68	1.3801	3389.924431
811304	2195326	26	27.67	1.3801	3390.670326
811304	2195326	28	27.66	1.3066	3609.026862
811304	2195326	30	27.65	1.3066	3609.821316
811304	2195326	32	27.64	1.3066	3610.616119
811304	2195326	34	27.63	1.3066	3611.411273
811304	2195326	36	27.62	1.344	3498.19997
811304	2195326	38	27.61	1.344	3498.970706
811304	2195326	40	27.6	1.344	3499.741781
811304	2195326	42	27.59	1.344	3500.513197
811304	2195326	44	27.58	1.344	3501.284953
811304	2195326	46	27.57	1.4402	3237.468563
811304	2195326	48	27.56	1.4402	3238.18264
811304	2195326	50	27.55	1.4402	3238.897033
811304	2195326	52	27.54	1.4402	3239.61174
811304	2195326	54	27.53	1.6026	2869.847935
811304	2195326	56	27.52	1.6026	2870.481487
811304	2195326	58	27.51	1.6026	2871.115318
811304	2195326	60	27.5	1.6026	2871.74943
811304	2195326	62	27.49	1.6026	2872.383821
811304	2195326	64	27.48	1.8569	2430.260146
811304	2195326	66	27.47	1.8569	2430.797246
811304	2195326	68	27.46	1.8569	2431.334584
811304	2195326	70	27.45	1.8569	2431.872159
811304	2195326	72	27.44	2.2454	1960.111893
811304	2195326	74	27.43	2.2454	1960.545472
811304	2195326	76	27.42	2.2454	1960.979242
811304	2195326	78	27.41	2.2454	1961.413205
811304	2195326	80	27.4	2.2454	1961.847359
811304	2195326	82	27.39	2.5084	1730.209814
811304	2195326	84	27.38	2.5084	1730.592962
811304	2195326	86	27.37	2.5084	1730.976279
811304	2195326	88	27.36	2.5084	1731.359766
811304	2195326	90	27.35	2.5084	1731.743424
811303	2195325	2	27.79	0.90387	5470.275681
811303	2195325	4	27.78	0.90387	5471.476415
811303	2195325	6	27.77	0.90387	5472.677675
811303	2195325	8	27.76	0.90387	5473.879464
811303	2195325	10	27.75	0.67916	7576.20695
811303	2195325	12	27.74	0.67916	7577.8714
811303	2195325	14	27.73	0.67916	7579.536582
811303	2195325	16	27.72	0.67916	7581.202496
811303	2195325	18	27.71	0.65604	7887.266093
811303	2195325	20	27.7	0.65604	7889.000405
811303	2195325	22	27.69	0.65604	7890.73548
811303	2195325	24	27.68	0.65604	7892.471318
811303	2195325	26	27.67	0.65604	7894.207921
811303	2195325	28	27.66	0.71808	7125.41835
811303	2195325	30	27.65	0.71808	7126.986866
811303	2195325	32	27.64	0.71808	7128.556072
811303	2195325	34	27.63	0.71808	7130.12597
811303	2195325	36	27.62	0.809	6228.118172
811303	2195325	38	27.61	0.809	6229.490374
811303	2195325	40	27.6	0.809	6230.86318
811303	2195325	42	27.59	0.809	6232.236592
811303	2195325	44	27.58	0.809	6233.610609
811303	2195325	46	27.57	0.92633	5345.6152
811303	2195325	48	27.56	0.92633	5346.794264
811303	2195325	50	27.55	0.92633	5347.973849
811303	2195325	52	27.54	0.92633	5349.153954
811303	2195325	54	27.53	1.0913	4441.159455
811303	2195325	56	27.52	1.0913	4442.139891
811303	2195325	58	27.51	1.0913	4443.120761
811303	2195325	60	27.5	1.0913	4444.102063
811303	2195325	62	27.49	1.0913	4445.0838
811303	2195325	64	27.48	1.3345	3537.421291
811303	2195325	66	27.47	1.3345	3538.20308
811303	2195325	68	27.46	1.3345	3538.985215
811303	2195325	70	27.45	1.3345	3539.767695
811303	2195325	72	27.44	1.7849	2544.212585
811303	2195325	74	27.43	1.7849	2544.775367
811303	2195325	76	27.42	1.7849	2545.338398
811303	2195325	78	27.41	1.7849	2545.901679
811303	2195325	80	27.4	1.7849	2546.465208
811303	2195325	82	27.39	2.5084	1730.209814
811303	2195325	84	27.38	2.5084	1730.592962
811303	2195325	86	27.37	2.5084	1730.976279
811303	2195325	88	27.36	2.5084	1731.359766
811303	2195325	90	27.35	2.5084	1731.743424
811301	2195323	2	27.79	0.90387	5470.275681
811301	2195323	4	27.78	0.90387	5471.476415
811301	2195323	6	27.77	0.90387	5472.677675
811301	2195323	8	27.76	0.90387	5473.879464
811301	2195323	10	27.75	0.67916	7576.20695
811301	2195323	12	27.74	0.67916	7577.8714
811301	2195323	14	27.73	0.67916	7579.536582
811301	2195323	16	27.72	0.67916	7581.202496
811301	2195323	18	27.71	0.65604	7887.266093
811301	2195323	20	27.7	0.65604	7889.000405
811301	2195323	22	27.69	0.65604	7890.73548
811301	2195323	24	27.68	0.65604	7892.471318
811301	2195323	26	27.67	0.65604	7894.207921
811301	2195323	28	27.66	0.71808	7125.41835
811301	2195323	30	27.65	0.71808	7126.986866
811301	2195323	32	27.64	0.71808	7128.556072
811301	2195323	34	27.63	0.71808	7130.12597
811301	2195323	36	27.62	0.809	6228.118172
811301	2195323	38	27.61	0.809	6229.490374
811301	2195323	40	27.6	0.809	6230.86318
811301	2195323	42	27.59	0.809	6232.236592
811301	2195323	44	27.58	0.809	6233.610609
811301	2195323	46	27.57	0.92633	5345.6152
811301	2195323	48	27.56	0.92633	5346.794264
811301	2195323	50	27.55	0.92633	5347.973849
811301	2195323	52	27.54	0.92633	5349.153954
811301	2195323	54	27.53	1.0913	4441.159455
811301	2195323	56	27.52	1.0913	4442.139891
811301	2195323	58	27.51	1.0913	4443.120761
811301	2195323	60	27.5	1.0913	4444.102063
811301	2195323	62	27.49	1.0913	4445.0838
811301	2195323	64	27.48	1.3345	3537.421291
811301	2195323	66	27.47	1.3345	3538.20308
811301	2195323	68	27.46	1.3345	3538.985215
811301	2195323	70	27.45	1.3345	3539.767695
811301	2195323	72	27.44	1.7849	2544.212585
811301	2195323	74	27.43	1.7849	2544.775367
811301	2195323	76	27.42	1.7849	2545.338398
811301	2195323	78	27.41	1.7849	2545.901679
811301	2195323	80	27.4	1.7849	2546.465208
811301	2195323	82	27.39	2.5084	1730.209814
811301	2195323	84	27.38	2.5084	1730.592962
811301	2195323	86	27.37	2.5084	1730.976279
811301	2195323	88	27.36	2.5084	1731.359766
811301	2195323	90	27.35	2.5084	1731.743424
811300	2195322	2	27.79	0.90387	5470.275681
811300	2195322	4	27.78	0.90387	5471.476415
811300	2195322	6	27.77	0.90387	5472.677675
811300	2195322	8	27.76	0.90387	5473.879464
811300	2195322	10	27.75	0.67916	7576.20695
811300	2195322	12	27.74	0.67916	7577.8714
811300	2195322	14	27.73	0.67916	7579.536582
811300	2195322	16	27.72	0.67916	7581.202496
811300	2195322	18	27.71	0.65604	7887.266093
811300	2195322	20	27.7	0.65604	7889.000405
811300	2195322	22	27.69	0.65604	7890.73548
811300	2195322	24	27.68	0.65604	7892.471318
811300	2195322	26	27.67	0.65604	7894.207921
811300	2195322	28	27.66	0.71808	7125.41835
811300	2195322	30	27.65	0.71808	7126.986866
811300	2195322	32	27.64	0.71808	7128.556072
811300	2195322	34	27.63	0.71808	7130.12597
811300	2195322	36	27.62	0.809	6228.118172
811300	2195322	38	27.61	0.809	6229.490374
811300	2195322	40	27.6	0.809	6230.86318
811300	2195322	42	27.59	0.809	6232.236592
811300	2195322	44	27.58	0.809	6233.610609
811300	2195322	46	27.57	0.92633	5345.6152
811300	2195322	48	27.56	0.92633	5346.794264
811300	2195322	50	27.55	0.92633	5347.973849
811300	2195322	52	27.54	0.92633	5349.153954
811300	2195322	54	27.53	1.0913	4441.159455
811300	2195322	56	27.52	1.0913	4442.139891
811300	2195322	58	27.51	1.0913	4443.120761
811300	2195322	60	27.5	1.0913	4444.102063
811300	2195322	62	27.49	1.0913	4445.0838
811300	2195322	64	27.48	1.3345	3537.421291
811300	2195322	66	27.47	1.3345	3538.20308
811300	2195322	68	27.46	1.3345	3538.985215
811300	2195322	70	27.45	1.3345	3539.767695
811300	2195322	72	27.44	1.7849	2544.212585
811300	2195322	74	27.43	1.7849	2544.775367
811300	2195322	76	27.42	1.7849	2545.338398
811300	2195322	78	27.41	1.7849	2545.901679
811300	2195322	80	27.4	1.7849	2546.465208
811300	2195322	82	27.39	2.5084	1730.209814
811300	2195322	84	27.38	2.5084	1730.592962
811300	2195322	86	27.37	2.5084	1730.976279
811300	2195322	88	27.36	2.5084	1731.359766
811300	2195322	90	27.35	2.5084	1731.743424
811298	2195321	2	27.79	0.90387	5470.275681
811298	2195321	4	27.78	0.90387	5471.476415
811298	2195321	6	27.77	0.90387	5472.677675
811298	2195321	8	27.76	0.90387	5473.879464
811298	2195321	10	27.75	0.67916	7576.20695
811298	2195321	12	27.74	0.67916	7577.8714
811298	2195321	14	27.73	0.67916	7579.536582
811298	2195321	16	27.72	0.67916	7581.202496
811298	2195321	18	27.71	0.65604	7887.266093
811298	2195321	20	27.7	0.65604	7889.000405
811298	2195321	22	27.69	0.65604	7890.73548
811298	2195321	24	27.68	0.65604	7892.471318
811298	2195321	26	27.67	0.65604	7894.207921
811298	2195321	28	27.66	0.71808	7125.41835
811298	2195321	30	27.65	0.71808	7126.986866
811298	2195321	32	27.64	0.71808	7128.556072
811298	2195321	34	27.63	0.71808	7130.12597
811298	2195321	36	27.62	0.809	6228.118172
811298	2195321	38	27.61	0.809	6229.490374
811298	2195321	40	27.6	0.809	6230.86318
811298	2195321	42	27.59	0.809	6232.236592
811298	2195321	44	27.58	0.809	6233.610609
811298	2195321	46	27.57	0.92633	5345.6152
811298	2195321	48	27.56	0.92633	5346.794264
811298	2195321	50	27.55	0.92633	5347.973849
811298	2195321	52	27.54	0.92633	5349.153954
811298	2195321	54	27.53	1.0913	4441.159455
811298	2195321	56	27.52	1.0913	4442.139891
811298	2195321	58	27.51	1.0913	4443.120761
811298	2195321	60	27.5	1.0913	4444.102063
811298	2195321	62	27.49	1.0913	4445.0838
811298	2195321	64	27.48	1.3345	3537.421291
811298	2195321	66	27.47	1.3345	3538.20308
811298	2195321	68	27.46	1.3345	3538.985215
811298	2195321	70	27.45	1.3345	3539.767695
811298	2195321	72	27.44	1.7849	2544.212585
811298	2195321	74	27.43	1.7849	2544.775367
811298	2195321	76	27.42	1.7849	2545.338398
811298	2195321	78	27.41	1.7849	2545.901679
811298	2195321	80	27.4	1.7849	2546.465208
811298	2195321	82	27.39	2.5084	1730.209814
811298	2195321	84	27.38	2.5084	1730.592962
811298	2195321	86	27.37	2.5084	1730.976279
811298	2195321	88	27.36	2.5084	1731.359766
811298	2195321	90	27.35	2.5084	1731.743424
811297	2195319	2	27.79	0.90387	5470.275681
811297	2195319	4	27.78	0.90387	5471.476415
811297	2195319	6	27.77	0.90387	5472.677675
811297	2195319	8	27.76	0.90387	5473.879464
811297	2195319	10	27.75	0.67916	7576.20695
811297	2195319	12	27.74	0.67916	7577.8714
811297	2195319	14	27.73	0.67916	7579.536582
811297	2195319	16	27.72	0.67916	7581.202496
811297	2195319	18	27.71	0.65604	7887.266093
811297	2195319	20	27.7	0.65604	7889.000405
811297	2195319	22	27.69	0.65604	7890.73548
811297	2195319	24	27.68	0.65604	7892.471318
811297	2195319	26	27.67	0.65604	7894.207921
811297	2195319	28	27.66	0.71808	7125.41835
811297	2195319	30	27.65	0.71808	7126.986866
811297	2195319	32	27.64	0.71808	7128.556072
811297	2195319	34	27.63	0.71808	7130.12597
811297	2195319	36	27.62	0.809	6228.118172
811297	2195319	38	27.61	0.809	6229.490374
811297	2195319	40	27.6	0.809	6230.86318
811297	2195319	42	27.59	0.809	6232.236592
811297	2195319	44	27.58	0.809	6233.610609
811297	2195319	46	27.57	0.92633	5345.6152
811297	2195319	48	27.56	0.92633	5346.794264
811297	2195319	50	27.55	0.92633	5347.973849
811297	2195319	52	27.54	0.92633	5349.153954
811297	2195319	54	27.53	1.0913	4441.159455
811297	2195319	56	27.52	1.0913	4442.139891
811297	2195319	58	27.51	1.0913	4443.120761
811297	2195319	60	27.5	1.0913	4444.102063
811297	2195319	62	27.49	1.0913	4445.0838
811297	2195319	64	27.48	1.3345	3537.421291
811297	2195319	66	27.47	1.3345	3538.20308
811297	2195319	68	27.46	1.3345	3538.985215
811297	2195319	70	27.45	1.3345	3539.767695
811297	2195319	72	27.44	1.7849	2544.212585
811297	2195319	74	27.43	1.7849	2544.775367
811297	2195319	76	27.42	1.7849	2545.338398
811297	2195319	78	27.41	1.7849	2545.901679
811297	2195319	80	27.4	1.7849	2546.465208
811297	2195319	82	27.39	2.5084	1730.209814
811297	2195319	84	27.38	2.5084	1730.592962
811297	2195319	86	27.37	2.5084	1730.976279
811297	2195319	88	27.36	2.5084	1731.359766
811297	2195319	90	27.35	2.5084	1731.743424
811295	2195318	2	27.79	0.23246	25596.96427
811295	2195318	4	27.78	0.23246	25602.58284
811295	2195318	6	27.77	0.23246	25608.20388
811295	2195318	8	27.76	0.23246	25613.82738
811295	2195318	10	27.75	0.28442	20370.93126
811295	2195318	12	27.74	0.28442	20375.40664
811295	2195318	14	27.73	0.28442	20379.88399
811295	2195318	16	27.72	0.28442	20384.3633
811295	2195318	18	27.71	0.34776	16224.29807
811295	2195318	20	27.7	0.34776	16227.86559
811295	2195318	22	27.69	0.34776	16231.43468
811295	2195318	24	27.68	0.34776	16235.00534
811295	2195318	26	27.67	0.34776	16238.57758
811295	2195318	28	27.66	0.42121	13064.00855
811295	2195318	30	27.65	0.42121	13066.88433
811295	2195318	32	27.64	0.42121	13069.76137
811295	2195318	34	27.63	0.42121	13072.63968
811295	2195318	36	27.62	0.50562	10624.68958
811295	2195318	38	27.61	0.50562	10627.03045
811295	2195318	40	27.6	0.50562	10629.37236
811295	2195318	42	27.59	0.50562	10631.71529
811295	2195318	44	27.58	0.50562	10634.05926
811295	2195318	46	27.57	0.60687	8643.978354
811295	2195318	48	27.56	0.60687	8645.884927
811295	2195318	50	27.55	0.60687	8647.792341
811295	2195318	52	27.54	0.60687	8649.700597
811295	2195318	54	27.53	0.73713	6936.37889
811295	2195318	56	27.52	0.73713	6937.910174
811295	2195318	58	27.51	0.73713	6939.442135
811295	2195318	60	27.5	0.73713	6940.974773
811295	2195318	62	27.49	0.73713	6942.508087
811295	2195318	64	27.48	0.90649	5489.65911
811295	2195318	66	27.47	0.90649	5490.872354
811295	2195318	68	27.46	0.90649	5492.086134
811295	2195318	70	27.45	0.90649	5493.300452
811295	2195318	72	27.44	1.1543	4175.048947
811295	2195318	74	27.43	1.1543	4175.972472
811295	2195318	76	27.42	1.1543	4176.896405
811295	2195318	78	27.41	1.1543	4177.820747
811295	2195318	80	27.4	1.1543	4178.745498
811295	2195318	82	27.39	2.5084	1730.209814
811295	2195318	84	27.38	2.5084	1730.592962
811295	2195318	86	27.37	2.5084	1730.976279
811295	2195318	88	27.36	2.5084	1731.359766
811295	2195318	90	27.35	2.5084	1731.743424
811294	2195317	2	27.79	0.23246	25596.96427
811294	2195317	4	27.78	0.23246	25602.58284
811294	2195317	6	27.77	0.23246	25608.20388
811294	2195317	8	27.76	0.23246	25613.82738
811294	2195317	10	27.75	0.28442	20370.93126
811294	2195317	12	27.74	0.28442	20375.40664
811294	2195317	14	27.73	0.28442	20379.88399
811294	2195317	16	27.72	0.28442	20384.3633
811294	2195317	18	27.71	0.34776	16224.29807
811294	2195317	20	27.7	0.34776	16227.86559
811294	2195317	22	27.69	0.34776	16231.43468
811294	2195317	24	27.68	0.34776	16235.00534
811294	2195317	26	27.67	0.34776	16238.57758
811294	2195317	28	27.66	0.42121	13064.00855
811294	2195317	30	27.65	0.42121	13066.88433
811294	2195317	32	27.64	0.42121	13069.76137
811294	2195317	34	27.63	0.42121	13072.63968
811294	2195317	36	27.62	0.50562	10624.68958
811294	2195317	38	27.61	0.50562	10627.03045
811294	2195317	40	27.6	0.50562	10629.37236
811294	2195317	42	27.59	0.50562	10631.71529
811294	2195317	44	27.58	0.50562	10634.05926
811294	2195317	46	27.57	0.60687	8643.978354
811294	2195317	48	27.56	0.60687	8645.884927
811294	2195317	50	27.55	0.60687	8647.792341
811294	2195317	52	27.54	0.60687	8649.700597
811294	2195317	54	27.53	0.73713	6936.37889
811294	2195317	56	27.52	0.73713	6937.910174
811294	2195317	58	27.51	0.73713	6939.442135
811294	2195317	60	27.5	0.73713	6940.974773
811294	2195317	62	27.49	0.73713	6942.508087
811294	2195317	64	27.48	0.90649	5489.65911
811294	2195317	66	27.47	0.90649	5490.872354
811294	2195317	68	27.46	0.90649	5492.086134
811294	2195317	70	27.45	0.90649	5493.300452
811294	2195317	72	27.44	1.1543	4175.048947
811294	2195317	74	27.43	1.1543	4175.972472
811294	2195317	76	27.42	1.1543	4176.896405
811294	2195317	78	27.41	1.1543	4177.820747
811294	2195317	80	27.4	1.1543	4178.745498
811294	2195317	82	27.39	2.5084	1730.209814
811294	2195317	84	27.38	2.5084	1730.592962
811294	2195317	86	27.37	2.5084	1730.976279
811294	2195317	88	27.36	2.5084	1731.359766
